1,1,I THINK,9,10,-1,-1,6,-1,11,8.5,9,7.5,-1,-1,10,-1,-1,11,-1,11,8.5,,-1,10,,11,10,8
1,2,EARFQUAKE,10,10,-1,-1,8,-1,10,8.2,10,10,-1,-1,9,-1,-1,10,-1,9.5,11,,-1,10,,10,10,10
1,3,A BOY IS A GUN,8,8.5,-1,-1,10,-1,10,7.6,7.5,11,-1,-1,10,-1,-1,10,-1,8.5,8.5,,-1,10,,9,10,9
1,4,Ladders,7,7,-1,-1,11,-1,10,9.6,11,9.8,-1,-1,11,-1,-1,10,-1,9.5,8.7,,-1,9,,10,7,8.5
1,6,"GONE, GONE / THANK YOU",11,9,-1,-1,8,-1,10,10,6,8.1,-1,-1,10,-1,-1,10,-1,8,10,,-1,8,,8,8,9.5
1,8,NEW MAGIC WAND,7,8,-1,-1,10,-1,10,11,8,7.2,-1,-1,10,-1,-1,10,-1,10,9,,-1,10,,10,10,6
1,14,NO HALO,8,10,-1,-1,10,-1,8,10,9,8.7,-1,-1,8,-1,-1,10,-1,9,6.5,,-1,11,,9,10,11
1,20,GINGER,7,11,-1,-1,8,-1,6,7.7,7.5,6.6,-1,-1,7,-1,-1,10,-1,6.8,7.3,,-1,7,,10,10,10
1,22,DEARLY DEPARTED,4,8.5,-1,-1,6,-1,8,9,7,10,-1,-1,3,-1,-1,10,-1,6,7,,-1,1,,10,11,9.5
